"Study ID";"Form Type";"Form Collection ID";"Form Collection Name";"Form Collection Order";"Form ID";"Form Name";"Form Order";"Field ID";"Field Variable Name";"Field Label";"Field Type";"Field Order";"Field Required";"Calculation Template";"Field Option Group"
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;FBEC875C-09FA-499C-93E2-D4AB4642CA4E;dpca_wondinfectie;"Wound infection?";radio;9;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;DEE0BA96-A1E9-48A0-B2D6-7AD2D2015B61;dpca_compreintv;"Complication(s) for which reintervention needed?";radio;10;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;FF3942CE-6375-4D50-B416-C74FBF6105DA;dpca_reoper;"Surgical reintervention?";radio;11;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;17683475-7903-4203-B0B6-37C98BB107B0;dpca_endoscop;"Endoscopic (e.g., placing a stent)?";radio;12;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;6D0FFE66-92ED-45AF-8325-FA001A6F80FF;dpca_radiolo;"Radiological (e.g. percutaneous drainage)?";radio;13;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;3B744642-2693-48ED-BF74-A7A39C09E201;dpca_reintvdat;"Date reintervention?";date;14;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;A2E73685-CA87-45A5-B295-8D8C3040207F;dpca_reintvanaest;"Reintervention under general anaesthesia?";radio;15;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;7724223E-57F4-4C04-BCBE-01BB71A09083;dpca_mcicopname;"Life-threatening complication for which MCU or ICU admission??";radio;16;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;C489D4AB-C135-44C5-BA61-6536A36D97F9;dpca_orgaanfalen;"Organ failure?";radio;17;;;828F6B3D-D0C3-4B93-9350-37924E2FE4E4
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;5B5ECC62-B7D3-4766-AF0A-2FF412D48D7A;dpca_letselblijvend;"Did the patient suffer complications resulting in possible permanent damage??";radio;18;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;58C55DB8-2DED-4C58-B7A2-57306B48296D;dpca_transfusie;"Blood transfusion?";radio;19;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;00BC4EBD-5F60-4E2E-A3A5-7E529A8087F0;dpca_mdopostop;"Was the patient discussed in a postoperative MDT?";radio;20;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;70DF8D8B-33EF-452D-AFB1-60C0CFCDB373;Postoperative;36;DCB59445-DAA4-4671-8726-15EC2A7C40DE;dpca_datdrainverw;"Date drain removal";date;21;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;523D236D-C3C1-4C77-8DE9-567DB28E802A;dpca_exlapzbypass;"Explorative laparotomy without bypass";radio;1;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;8A96069E-D529-45B1-967C-38714C599510;dpca_bildianastomose;"Biliodigestive anastomosis";radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;A3B7C22C-7420-4659-A4D5-2287DDB0A5D9;dpca_gastrojejuno;Gastrojejunostomy;radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;28CFF4AA-03D2-4413-816C-615C5B101D4A;dpca_coelblok;"Coeliac blockade";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;14222F62-D149-495B-96B5-019C0734F5B7;dpca_resanders;"Other procedure";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;D41629DE-C0BE-4B77-B901-69C2A221B2D9;dpca_resonbekend;"Unknown procedure";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;80F5204A-5810-4ECA-B1F3-DBCD9426B31D;dpca_resbekend;"REASON FOR NOT RESECTING";remark;7;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;8E6F07F9-C403-4D6E-80AF-498D5C8924A6;dpca_metaperiton;"- Peritoneal metastases";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;0EB86FA1-FB67-4004-AE0A-765800E4A229;dpca_metalev;"- Liver metastases";radio;9;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;9C531DAE-FBD4-4E12-88E2-D422DD14B730;dpca_metalymfkl;"- Lymph node metastases";radio;10;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;F3825569-054C-4D9B-8809-F3715E9DF0AE;dpca_doorgrlokaal;"- Local invasion";radio;11;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;41FA7035-7BCC-441B-98B4-476B32DA438C;dpca_geenanders;"- Other reason for not resecting";radio;12;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;7923C9C8-D65F-46C2-A4FB-A41037DA70CF;"Surgery - Type of procedure if no resection";30;669AE3F0-BFA3-4075-BDE7-4F5A2FB3B6F1;dpca_geenonbekend;"- Unknown reason";radio;13;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;83C37C7A-CD54-40A2-9D71-62846CDFB223;"Comorbidities - Muscles and joints";13;9F5B0466-4B46-4CDC-B9A9-F249113C56C6;dpca_commus1;"Sarcoidosis / Besnier Boeck";radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;83C37C7A-CD54-40A2-9D71-62846CDFB223;"Comorbidities - Muscles and joints";13;AD61C377-1914-4C12-9ECD-1B9130B1FFDD;dpca_commus2;"Rheumatoid disease / SLE / sclerodermia";radio;2;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;83C37C7A-CD54-40A2-9D71-62846CDFB223;"Comorbidities - Muscles and joints";13;B1222869-212A-40B5-8097-0C168679D2FE;dpca_commus3;Vasculitis;radio;3;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;83C37C7A-CD54-40A2-9D71-62846CDFB223;"Comorbidities - Muscles and joints";13;592D2F4D-2CE8-4ADD-B0BE-F6B0CA0E7CE2;dpca_commusx;Other;radio;4;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;C97A5429-F26A-4D5A-8088-5C5A94B36ACE;dpca_betramesent;"Involvement arteria mesenterica superior";radio;1;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;8B1DA073-E0B3-4D13-8BD8-FCA2A5C0ABCE;dpca_betrtrcoel;"Involvement truncus coeliacus";radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;235F9444-0CCD-4C25-ADD9-C41C77F71CAC;dpca_betrahepati;"Involvement arteria hepatica communis or propria";radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;C25C4509-AF5B-4288-86E2-E0411DA80A08;dpca_betrvporta;"Involvement vena portae or vena mesenterica superior";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;6795AF49-8D5C-4D47-85A2-FBB8E2261521;dpca_betrvcava;"Involvement vena cava";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;A3DCF6CD-E4FB-4EF9-B018-275AEA9823D8;dpca_betrmaag;"Involvement stomach";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;D48F2159-7F36-4C7D-97A2-7A8F3359F0BA;dpca_betrcolon;"Involvement colon transversum";radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;2A2CE844-BFEF-4E66-99C6-8DCCDAA621A5;dpca_betranders;"Other local invasion";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;8C61E6F1-F055-4135-A065-B43ED1F4F2E3;"Surgery - Location local invasion";31;3444E9FA-9EDC-413B-8E97-5684D34AF0D6;dpca_betronbekend;Unknown;radio;9;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;6D94A599-F220-4F0D-9C90-3964940B6F3D;dpca_palliatief;"Palliative treatment?";radio;1;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;8D596C56-82B1-4B7D-9D55-080DB1BFB464;dpca_chemo;Chemotherapy?;radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;5C9D6C9E-D534-477E-AF90-5E5B40E1D42A;dpca_radiother;Radiotherapy?;radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;80DD13AC-C276-4487-8DBE-D4E147588B2B;dpca_stentduo;"Stent duodenum?";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;FA736267-FBD9-4CAB-883A-EFF327BF8322;dpca_stentgal;"Stent bile duct?";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;A217940E-CBD5-45D4-838D-A7095DCE60FE;dpca_bilanast;"Biliodigestive anastomosis?";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;2D1A949C-81DD-4115-87A6-4126DE4009B1;dpca_gastrjejun;Gastrojejunostomy?;radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A3B5E555-DF1B-421C-8E9F-4815C276F3BB;"Palliative treatment";37;5BA6DE38-7B9C-4B3B-98D1-342079934833;dpca_palliadat;"Start date palliative treatment?";date;8;;;
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;DCD4498D-0250-4822-B232-8C05DDC845C9;dpca_overhechten;"Stitching stump?";radio;1;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;012B1D54-2340-496B-9EB9-70389CDEDCE8;dpca_onderbinden;"Binding ductus pancreaticus?";radio;2;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;D34775C4-5502-4815-A44F-7E8ECEBAFAC4;dpca_staplerz;"Stapler without pad?";radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;B7FA865D-5595-4EFE-B15D-63CB37F903BF;dpca_staplerm;"Stapler with pad?";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;098FB2FA-BAC7-4A14-A07C-84E8173A37F1;dpca_tachosyl;Tachosyl?;radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;F304BD8E-47BE-4274-8266-F6094A2CEDB3;dpca_weefselpatch;"Tissue patch, e.g., ligamentum teres hepatis or small intestine";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;8C153DC9-3471-4AAD-949C-AA5DDA50D889;dpca_anastmaagdarm;"Anastomosis with small intestine or stomach?";radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A4077C6A-4353-4FD1-8872-E2EF82334AE7;"Surgery - Treatment pancreatic stump";34;523D22B0-24EC-4C8F-A473-3B5CE24D7D2D;dpca_weefsellijm;"Tissue glue?";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;B163269A-3442-41F7-8DC1-0E287C979B38;dpca_resecveneus;"Venous resection of vena porta and/or vena mesenterica superior and type of resection";radio;1;;;CA54A4E7-E1A0-44D3-8914-15D506D92C47
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;5E85E6B8-B61D-44CE-BE37-C0B7B15E671A;dpca_resecart;"Arterial resection?";radio;2;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;A4F7F358-35EE-43CD-8452-2E1E0D624D6A;dpca_arthepcomprop;"- Arteria hepatica communis or propria";radio;3;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;8D4BB95B-89F4-43D5-B741-27028FCEEA2A;dpca_arthepdexacces;"- Arteria hepatica dextra – accessoir";radio;4;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;62858B37-2D72-4B23-8AD4-76C45EB10F60;dpca_arthepaberrant;"- Arteria hepatica dextra – aberrant";radio;5;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;6F5C5CD2-ECF0-401C-AD7F-B8B421044464;dpca_truncuscoel;"- Truncus coeliacus";radio;6;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;61CF2201-7C7D-4BC8-8454-95A645C55DD0;dpca_artmesent;"- Arteria mesenterica superior";radio;7;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;BBB19897-F151-43B7-A7FA-1AF74FF3B93E;dpca_resecanders;"- Other";radio;8;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;8A4B56CD-486D-4B15-8850-2657BA061E48;dpca_resecaanv;"Additional resections?";radio;9;;;EA8CD9A2-386E-4DE4-8B27-870467C20E72
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;9CE47A14-8153-4C39-A7FE-44685F410FD2;dpca_resecmiltint;"- Spleen";radio;10;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;14A55DA0-6B48-4727-B485-00A839A2E4CF;dpca_mesoctransv;"- Mesocolon transversum";radio;11;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;0C256DF9-9DA8-4F51-B618-9C7E704A0434;dpca_colonsegm;"- Colon segment resection";radio;12;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;22F995F4-CB8E-4403-9CF6-9944A8894B36;dpca_hemicolr;"- (Extended) hemicolectomy right";radio;13;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;E92AFF1D-1AE7-4AE8-BDAF-322587649FF8;dpca_maagresec;"- (Partial) stomach resection, more than required for classic Whipple";radio;14;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A5164AE5-F4AF-4B99-95D2-AE1A77292C9E;"Surgery - Additional resections";32;CAE2133E-FBF9-4A35-83D7-0CFAF4CC2338;dpca_aanvanders;"- Other additional resections?";radio;15;;;794EFBF4-37BA-42AB-ABF9-EC4032E0C291
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A7B1EDBB-674A-476D-82CF-EECFF0D8411C;"Diagnostics - SNAP";18;53F3D9BA-115C-4E1D-B66F-BD3E33DF8CFB;dpca_lichbouw;Stature;radio;1;;;BABA0ACB-6265-4655-8803-A8632CD90069
7AEDBF6B-A62D-418A-8B5E-94EB958E3B9D;Study;E99287FC-9265-4124-8A16-647D4643C60D;Main;1;A7B1EDBB-674A-476D-82CF-EECFF0D8411C;"Diagnostics - SNAP";18;4312E0F0-CBB1-411E-88BD-B473025B75DC;dpca_bovarmomt;"Circumference upper arm";radio;2;;;B823D269-B7EB-4B43-9058-7536AA3A0DF5
